fdc_id,protein_g,fat_g,carbs_g,energy_kcal,fiber_g,food_name,dry_mass_g,energy_density,protein_ratio,fat_ratio,carbs_ratio,protein_category
174278,10.51,0.1,5.57,60.0,0.8,Soy sauce made from soy (tamari),16.98,3.337041156840934,0.5845383759733036,0.0055617352614015575,0.3097886540600667,High Protein
174279,7.0,0.51,7.84,60.0,0.5,Soy sauce made from hydrolyzed vegetable protein,15.85,3.560830860534124,0.4154302670623145,0.030267062314540058,0.46528189910979223,High Protein
174281,24.33,1.31,61.91,347.0,11.0,"Yardlong beans, mature seeds, raw",98.55,3.485685585133099,0.24439979909593168,0.013159216474133602,0.6218985434455048,Medium Protein
174282,8.29,0.45,21.09,118.0,3.8,"Yardlong beans, mature seeds, cooked, boiled, without salt",33.629999999999995,3.4074501876985277,0.2393878140340745,0.012994513427663877,0.609009529309847,Medium Protein
174283,29.65,16.32,41.71,409.0,25.9,"Winged beans, mature seeds, raw",113.58000000000001,3.5695583871530805,0.25877116425205093,0.14243323442136496,0.3640251352766626,High Protein
174284,23.91,2.17,63.1,358.0,10.8,"Lentils, pink or red, raw",99.98,3.5452564864329568,0.23677956030897207,0.021489403842345017,0.6248762131115072,Medium Protein
174285,7.98,1.05,21.49,124.0,5.5,"Beans, kidney, red, mature seeds, canned, drained solids",36.019999999999996,3.3495407887628312,0.2155591572123177,0.02836304700162075,0.5804970286331713,Medium Protein
174286,6.99,0.9,20.22,114.0,5.5,"Beans, pinto, canned, drained solids",33.61,3.293845709332563,0.20196475007223347,0.02600404507367813,0.5842242126553019,Medium Protein
174287,15.7,6.3,14.27,177.0,4.9,"Veggie burgers or soyburgers, unprepared",41.169999999999995,4.1972966563908,0.37230258477590705,0.14939530471899456,0.33839222195873847,High Protein
174288,22.39,6.69,57.82,387.0,10.8,Chickpea flour (besan),97.7,3.9209726443768997,0.22684903748733537,0.06778115501519758,0.5858156028368794,Medium Protein
174289,7.78,17.82,15.0,237.0,5.5,"Hummus, commercial",46.1,5.031847133757962,0.1651804670912951,0.37834394904458596,0.3184713375796178,Medium Protein
174290,9.98,5.26,1.18,83.0,1.0,"Tofu, extra firm, prepared with nigari",17.42,4.505971769815417,0.5418023887079262,0.2855591748099891,0.06406080347448424,High Protein
174291,12.68,9.99,4.39,145.0,0.6,"Tofu, hard, prepared with nigari",27.660000000000004,5.059316120027913,0.44242847173761335,0.3485694347522679,0.15317515701325887,High Protein
174292,4.8,2.7,2.9,55.0,0.1,"MORI-NU, Tofu, silken, soft",10.5,4.782608695652174,0.41739130434782606,0.23478260869565218,0.25217391304347825,High Protein
174293,2.26,1.53,9.95,63.0,0.4,"Soymilk, chocolate, unfortified",14.139999999999999,4.161162483487451,0.14927344782034346,0.10105680317040952,0.6571994715984149,Low Protein
174294,21.93,49.54,23.98,588.0,5.7,"Peanut Butter, smooth (Includes foods for USDA's Food Distribution Program)",101.15,5.756240822320117,0.2146842878120411,0.4849730788056779,0.2347528144884973,Medium Protein
174295,2.26,1.53,9.95,63.0,0.4,"Soymilk, chocolate, with added calcium, vitamins A and D",14.139999999999999,4.161162483487451,0.14927344782034346,0.10105680317040952,0.6571994715984149,Low Protein
174296,5.28,0.87,13.5,83.0,4.7,"Refried beans, canned, vegetarian",24.349999999999998,3.2741617357001975,0.20828402366863907,0.03431952662721894,0.5325443786982249,Medium Protein
174297,12.4,6.3,2.8,118.0,2.0,"Vitasoy USA, Organic Nasoya Super Firm Cubed Tofu",23.5,4.816326530612245,0.5061224489795918,0.2571428571428571,0.11428571428571428,High Protein
174298,4.98,2.01,13.55,89.0,3.7,"Refried beans, canned, traditional, reduced sodium",24.24,3.526148969889065,0.1973058637083994,0.07963549920760697,0.5368462757527734,Medium Protein
174299,18.21,8.97,8.36,172.0,6.0,"Soybeans, mature seeds, cooked, boiled, with salt",41.54,4.0432534085566525,0.4280677009873061,0.21086036671368127,0.19652092148566055,High Protein
174300,38.55,25.4,30.22,469.0,17.7,"Soybeans, mature seeds, roasted, no salt added",111.86999999999999,4.1552228227164,0.34154336847700895,0.22503765393815894,0.26774164968547887,High Protein
174301,63.63,0.46,25.41,328.0,5.5,"Soy protein concentrate, produced by acid wash",95.0,3.4166666666666665,0.6628125,0.004791666666666667,0.2646875,High Protein
174302,88.32,0.53,2.59,321.0,0.0,"Soy protein isolate, potassium type",91.44,3.4725227174383386,0.9554305495456512,0.005733448723496322,0.028018173950670706,High Protein
174303,52.43,30.34,8.3,470.0,1.2,"Tofu, dried-frozen (koyadofu), prepared with calcium sulfate",92.27,5.03913369786641,0.5621314463385869,0.32529216253886567,0.08898895679210894,High Protein
174304,18.82,20.18,8.86,270.0,3.9,"Tofu, fried, prepared with calcium sulfate",51.76,5.1175132676269905,0.3567096285064443,0.38248673237300984,0.16793025018953753,High Protein
174306,8.29,0.45,21.09,118.0,3.8,"Yardlong beans, mature seeds, cooked, boiled, with salt",33.629999999999995,3.4074501876985277,0.2393878140340745,0.012994513427663877,0.609009529309847,Medium Protein
174307,20.29,5.25,0.0,134.0,0.0,"Lamb, composite of trimmed retail cuts, separable lean only, trimmed to 1/4"" fat, choice, raw",25.54,5.0489826676714396,0.7645064054257724,0.19781461944235118,0.0,High Protein
174308,28.22,9.52,0.0,206.0,0.0,"Lamb, composite of trimmed retail cuts, separable lean only, trimmed to 1/4"" fat, choice, cooked",37.739999999999995,5.317501290655653,0.7284460505937017,0.2457408363448632,0.0,High Protein
174309,6.65,70.61,0.0,665.0,0.0,"Lamb, composite of trimmed retail cuts, separable fat, trimmed to 1/4"" fat, choice, raw",77.26,8.49731663685152,0.08497316636851521,0.9022489138768208,0.0,Low Protein
174310,12.16,59.18,0.0,586.0,0.0,"Lamb, composite of trimmed retail cuts, separable fat, trimmed to 1/4"" fat, choice, cooked",71.34,8.100635886093448,0.1680951064418026,0.8180812828310754,0.0,Medium Protein
174311,17.91,17.07,0.0,230.0,0.0,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/4"" fat, choice, raw",34.980000000000004,6.392440244580322,0.4977765425236242,0.4744302390216787,0.0,High Protein
174312,25.55,16.48,0.0,258.0,0.0,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",42.03,5.995816871949803,0.5937717871252615,0.38298861259586336,0.0,High Protein
174313,20.56,4.51,0.0,128.0,0.0,"Lamb, leg, whole (shank and sirloin), separable lean only, trimmed to 1/4"" fat, choice, raw",25.07,4.909858074415037,0.7886459532029152,0.1729957805907173,0.0,High Protein
174314,28.3,7.74,0.0,191.0,0.0,"Lamb, leg, whole (shank and sirloin), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",36.04,5.15658747300216,0.7640388768898488,0.20896328293736502,0.0,High Protein
174315,18.58,13.49,0.0,201.0,0.0,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/4"" fat, choice, raw",32.07,6.078016328999093,0.5618385243423042,0.40792258844874507,0.0,High Protein
174316,24.63,20.67,0.0,292.0,0.0,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",45.3,6.306695464362852,0.5319654427645788,0.4464362850971923,0.0,High Protein
174317,20.55,5.08,0.0,134.0,0.0,"Lamb, leg, sirloin half, separable lean only, trimmed to 1/4"" fat, choice, raw",25.630000000000003,5.031918888471648,0.7716860683439729,0.19076229815996995,0.0,High Protein
174318,28.35,9.17,0.0,204.0,0.0,"Lamb, leg, sirloin half, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",37.52,5.295950155763239,0.7359813084112149,0.23805815160955346,0.0,High Protein
174319,16.32,26.63,0.0,310.0,0.0,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, raw",42.95,7.053469852104664,0.3713310580204778,0.6059158134243458,0.0,High Protein
174320,26.59,9.76,0.0,202.0,0.0,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",36.35,5.408299866131191,0.7119143239625167,0.2613119143239625,0.0,High Protein
174321,14.52,34.39,0.0,372.0,0.0,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, raw",48.91,7.453416149068324,0.29092366259266683,0.6890402724904829,0.0,High Protein
174322,22.13,29.59,0.0,361.0,0.0,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",51.72,6.847496206373293,0.4197647951441578,0.561267071320182,0.0,High Protein
174323,21.12,29.82,0.0,359.0,0.0,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",50.94,6.911821332306507,0.40662302656911825,0.5741239892183289,0.0,High Protein
174324,24.42,19.26,0.0,278.0,0.0,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",43.68000000000001,6.2220232766338395,0.5465532676812891,0.4310653536257833,0.0,High Protein
174325,22.51,19.97,0.0,276.0,0.0,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",42.480000000000004,6.347746090156393,0.5177092916283349,0.45929162833486653,0.0,High Protein
174326,19.55,6.76,0.0,144.0,0.0,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, raw",26.310000000000002,5.272793848407177,0.7158549981691688,0.2475283778835591,0.0,High Protein
174327,32.81,15.89,0.0,283.0,0.0,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",48.7,5.694164989939638,0.6601609657947686,0.31971830985915495,0.0,High Protein
174328,24.44,19.55,0.0,281.0,0.0,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",43.99,6.2458324072016005,0.5432318292953989,0.43454100911313626,0.0,High Protein
174329,22.53,20.24,0.0,279.0,0.0,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",42.769999999999996,6.374228923920494,0.514736120630569,0.46241718071738636,0.0,High Protein
174330,19.99,5.2,0.0,132.0,0.0,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, raw",25.189999999999998,5.040091638029783,0.7632684230622375,0.198549064528446,0.0,High Protein
174331,35.54,14.08,0.0,279.0,0.0,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",49.62,5.511655472145398,0.7020940339786645,0.27815092848676415,0.0,High Protein
174332,23.08,19.94,0.0,278.0,0.0,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",43.019999999999996,6.315311222171741,0.5243071331213085,0.4529759200363472,0.0,High Protein
174333,22.25,20.61,0.0,281.0,0.0,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",42.86,6.406748746010032,0.5072959416324669,0.46990424076607384,0.0,High Protein
174334,19.29,7.63,0.0,151.0,0.0,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, raw",26.919999999999998,5.408309455587393,0.6909025787965616,0.27328080229226365,0.0,High Protein
174335,32.35,16.64,0.0,288.0,0.0,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",48.99,5.761152230446089,0.6471294258851771,0.3328665733146629,0.0,High Protein
174336,16.74,22.74,0.0,277.0,0.0,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, raw",39.48,6.842885375494071,0.4135375494071146,0.5617588932806324,0.0,High Protein
174337,24.42,22.26,0.0,305.0,0.0,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, cooked",46.68000000000001,6.396812080536912,0.5121644295302014,0.4668624161073825,0.0,High Protein
174338,20.75,4.41,0.0,128.0,0.0,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean only, raw",25.16,4.892966360856269,0.7931957186544343,0.16857798165137616,0.0,High Protein
174339,29.59,8.86,0.0,206.0,0.0,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean only, cooked",38.45,5.221799746514575,0.750063371356147,0.22458808618504433,0.0,High Protein
174340,22.05,3.77,0.0,122.0,0.0,"Lamb, New Zealand, imported, fore-shank, separable lean only, raw",25.82,4.548844146159582,0.8221476510067114,0.14056674123788218,0.0,High Protein
174341,33.31,8.4,0.0,209.0,0.0,"Lamb, New Zealand, imported, fore-shank, separable lean only, cooked, braised",41.71,4.89346757199719,0.7799110278623274,0.19667525169749472,0.0,High Protein
174342,18.64,14.52,0.13,206.0,0.0,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, raw",33.29,6.007582385535142,0.5435987168270633,0.42344706911636043,0.0037911927675707206,High Protein
174343,24.81,15.56,0.0,246.0,0.0,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, cooked, roasted",40.37,5.946337926033358,0.5997099347353154,0.3761179598743051,0.0,High Protein
174344,22.24,0.74,0.0,102.0,0.0,"Game meat, moose, raw",22.979999999999997,4.253544620517098,0.9274395329441202,0.030859049207673066,0.0,High Protein
174345,29.27,0.97,0.0,134.0,0.0,"Game meat, moose, cooked, roasted",30.24,4.289372599231754,0.9369398207426377,0.031049935979513443,0.0,High Protein
174346,30.38,8.41,0.0,206.0,0.0,"Game meat, rabbit, domesticated, composite of cuts, cooked, stewed",38.79,5.177180196029153,0.7635084192008043,0.21135963810002514,0.0,High Protein
174347,21.79,2.32,0.0,114.0,0.0,"Game meat, rabbit, wild, raw",24.11,4.540023894862605,0.8677817602548785,0.09239346873755476,0.0,High Protein
174348,33.02,3.51,0.0,173.0,0.0,"Game meat, rabbit, wild, cooked, stewed",36.53,4.609645616839861,0.8798294697575274,0.0935251798561151,0.0,High Protein
174349,29.2,14.5,0.0,255.0,0.0,"Game meat, raccoon, cooked, roasted",43.7,5.704697986577181,0.6532438478747203,0.32438478747203575,0.0,High Protein
174350,16.97,22.19,0.0,273.0,0.0,"Lamb, variety meats and by-products, brain, cooked, pan-fried",39.16,6.79780876494024,0.4225597609561753,0.5525398406374503,0.0,High Protein
174351,10.32,8.21,0.0,118.0,0.0,"Veal, variety meats and by-products, brain, raw",18.53,6.041986687147977,0.5284178187403994,0.420378904249872,0.0,High Protein
174352,11.48,9.63,0.0,136.0,0.0,"Veal, variety meats and by-products, brain, cooked, braised",21.11,6.151062867480778,0.5192220714608775,0.435549525101764,0.0,High Protein
174353,14.48,16.75,0.0,213.0,0.0,"Veal, variety meats and by-products, brain, cooked, pan-fried",31.23,6.608749612162581,0.4492708656531182,0.5197021408625504,0.0,High Protein
174354,15.74,2.95,0.82,97.0,0.0,"Lamb, variety meats and by-products, kidneys, raw",19.51,4.729400292540224,0.7674305216967332,0.14383227693807898,0.03998049731838127,High Protein
174355,23.65,3.62,0.99,137.0,0.0,"Lamb, variety meats and by-products, kidneys, cooked, braised",28.259999999999998,4.68215994531784,0.8082706766917294,0.12371838687628163,0.03383458646616542,High Protein
174356,15.76,3.12,0.85,99.0,0.0,"Veal, variety meats and by-products, kidneys, raw",19.73,4.775687409551375,0.7602508441871684,0.15050651230101303,0.041003376748673416,High Protein
174357,26.32,5.66,0.0,163.0,0.0,"Veal, variety meats and by-products, kidneys, cooked, braised",31.98,4.942389326864766,0.79805942995755,0.17161916312916917,0.0,High Protein
174358,27.37,6.51,4.47,193.0,0.0,"Veal, variety meats and by-products, liver, cooked, pan-fried",38.35,4.9047013977128335,0.6955527318932656,0.16543837357052096,0.1135959339263024,High Protein
174359,16.7,2.6,0.0,95.0,0.0,"Lamb, variety meats and by-products, lungs, raw",19.3,4.679802955665025,0.8226600985221674,0.12807881773399016,0.0,High Protein
174360,19.88,3.1,0.0,113.0,0.0,"Lamb, variety meats and by-products, lungs, cooked, braised",22.98,4.712260216847373,0.8290241868223519,0.1292743953294412,0.0,High Protein
174361,16.3,2.3,0.0,90.0,0.0,"Veal, variety meats and by-products, lungs, raw",18.6,4.591836734693877,0.8316326530612245,0.11734693877551018,0.0,High Protein
174362,15.0,13.1,0.0,182.0,0.0,"Veal, variety meats and by-products, pancreas, raw",28.1,6.254295532646048,0.5154639175257731,0.4501718213058419,0.0,High Protein
174363,29.1,14.6,0.0,256.0,0.0,"Veal, variety meats and by-products, pancreas, cooked, braised",43.7,5.7270693512304245,0.6510067114093959,0.32662192393736017,0.0,High Protein
174364,17.2,3.1,0.0,101.0,0.0,"Lamb, variety meats and by-products, spleen, raw",20.3,4.741784037558685,0.8075117370892018,0.14553990610328638,0.0,High Protein
174365,26.46,4.77,0.0,156.0,0.0,"Lamb, variety meats and by-products, spleen, cooked, braised",31.23,4.840210983555693,0.8209742475954079,0.1479987589202606,0.0,High Protein
174366,15.7,17.17,0.0,222.0,0.0,"Lamb, variety meats and by-products, tongue, raw",32.870000000000005,6.554472984942426,0.463537053439622,0.5069382934750517,0.0,High Protein
174367,21.57,20.28,0.0,275.0,0.0,"Lamb, variety meats and by-products, tongue, cooked, braised",41.85,6.417736289381564,0.5033838973162194,0.47327887981330224,0.0,High Protein
174368,17.18,5.48,1.91,131.0,0.0,"Veal, variety meats and by-products, tongue, raw",24.57,5.123191239734063,0.6718811106765741,0.21431364880719594,0.07469691044192413,High Protein
174369,25.85,10.1,0.0,202.0,0.0,"Veal, variety meats and by-products, tongue, cooked, braised",35.95,5.466847090663058,0.699594046008119,0.27334235453315286,0.0,High Protein
174370,16.56,23.41,0.0,282.0,0.0,"Lamb, ground, raw",39.97,6.883085184281182,0.4041981938003417,0.5713937027092995,0.0,High Protein
174371,28.37,13.46,0.0,243.0,0.0,"Lamb, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",41.83,5.673593275741303,0.6623861779126781,0.31426570161102035,0.0,High Protein
174372,18.47,14.42,0.0,209.0,0.0,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, choice, raw",32.89,6.167010917674831,0.5449985246385364,0.4254942460902921,0.0,High Protein
174373,26.2,14.42,0.0,242.0,0.0,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",40.62,5.814512253724171,0.6295050456511293,0.34646804420951466,0.0,High Protein
174374,18.99,11.5,0.0,185.0,0.0,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",30.49,5.874880914576056,0.6030485868529691,0.36519530009526835,0.0,High Protein
174375,26.06,20.61,0.0,297.0,0.0,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",46.67,6.230333543108873,0.5466750576882735,0.43234738829452485,0.0,High Protein
174376,23.27,21.12,0.0,290.0,0.0,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",44.39,6.389072482925754,0.5126679885437321,0.465300727032386,0.0,High Protein
174377,15.32,30.71,0.0,342.0,0.0,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, raw",46.03,7.271954071869019,0.32574952158196896,0.6529874548160749,0.0,High Protein
174378,23.06,26.82,0.0,340.0,0.0,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",49.879999999999995,6.682389937106919,0.45322327044025157,0.527122641509434,0.0,High Protein
174379,22.7,19.08,0.0,269.0,0.0,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",41.78,6.287985039738195,0.5306217858812529,0.4460028050490883,0.0,High Protein
174380,17.19,18.94,0.0,244.0,0.0,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, raw",36.13,6.571505521141933,0.4629679504443846,0.5100996498788042,0.0,High Protein
174381,31.1,22.65,0.0,337.0,0.0,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",53.75,6.155251141552512,0.5680365296803653,0.41369863013698627,0.0,High Protein
174382,24.91,18.05,0.0,269.0,0.0,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",42.96,6.119199272065514,0.5666515013648772,0.4106005459508644,0.0,High Protein
174383,22.93,18.75,0.0,267.0,0.0,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, roasted",41.68,6.2558575445173386,0.5372539831302718,0.4393158388003749,0.0,High Protein
174384,17.95,17.2,0.0,232.0,0.0,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, raw",35.15,6.417704011065007,0.49654218533886585,0.47579529737206083,0.0,High Protein
174385,25.26,17.98,0.0,270.0,0.0,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, cooked",43.24,6.1030741410488245,0.5709764918625678,0.4064195298372513,0.0,High Protein
174386,18.04,16.15,0.0,223.0,0.0,"Lamb, New Zealand, imported, frozen, foreshank, separable lean and fat, trimmed to 1/8"" fat, raw",34.19,6.337027564649048,0.512645637965331,0.45893719806763283,0.0,High Protein
174387,26.97,15.83,0.0,258.0,0.0,"Lamb, New Zealand, imported, frozen, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",42.8,5.89041095890411,0.6157534246575342,0.36141552511415526,0.0,High Protein
174388,15.87,27.0,0.0,311.0,0.0,"Lamb, new zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, raw",42.87,7.089126966036016,0.36175062685206294,0.6154547526783679,0.0,High Protein
174389,19.86,25.74,0.0,317.0,0.0,"Lamb, New Zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",45.599999999999994,6.802575107296138,0.42618025751072963,0.5523605150214592,0.0,High Protein
174390,17.19,19.74,0.0,251.0,0.0,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, raw",36.93,6.61745320326918,0.4532032691800686,0.5204323754284207,0.0,High Protein
174391,29.43,24.03,0.0,342.0,0.0,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, cooked, braised",53.46,6.279838413514506,0.5403966213734851,0.4412412780022035,0.0,High Protein
174414,21.26,16.89,0.0,237.0,0.0,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, raw",38.150000000000006,6.053639846743295,0.5430395913154533,0.43141762452107274,0.0,High Protein
174415,28.48,21.2,0.0,305.0,0.0,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, grilled",49.68,6.018153117600631,0.5619573796369377,0.4183109707971586,0.0,High Protein
174416,24.07,5.59,0.0,147.0,0.0,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, raw",29.66,4.794520547945205,0.7850619699934769,0.18232224396607957,0.0,High Protein
174421,18.67,15.93,0.0,223.0,0.0,"Game meat , bison, ground, raw",34.6,6.264044943820225,0.5244382022471911,0.44747191011235954,0.0,High Protein
174422,23.77,15.13,0.0,238.0,0.0,"Game meat, bison, ground, cooked, pan-broiled",38.9,5.964912280701754,0.5957393483709273,0.3791979949874687,0.0,High Protein
174423,28.05,5.65,0.0,171.0,0.0,"Game meat , bison, top sirloin, separable lean only, 1"" steak, cooked, broiled",33.7,4.927953890489913,0.80835734870317,0.1628242074927954,0.0,High Protein
174424,33.78,5.43,0.0,193.0,0.0,"Game meat, bison, chuck, shoulder clod, separable lean only, cooked, braised",39.21,4.79980104451629,0.8400895299676697,0.1350410345685153,0.0,High Protein
174425,21.76,8.82,0.0,172.0,0.0,"Game meat, elk, ground, raw",30.580000000000002,5.446485117162761,0.6890436985433819,0.279290690310323,0.0,High Protein
174426,26.64,8.74,0.0,193.0,0.0,"Game meat, elk, ground, cooked, pan-broiled",35.38,5.3051126992853215,0.7322704782847718,0.24024189114898295,0.0,High Protein
174427,31.0,3.84,0.0,167.0,0.0,"Game meat, elk, loin, separable lean only, cooked, broiled",34.84,4.6595982142857135,0.8649553571428571,0.10714285714285712,0.0,High Protein
174428,30.94,2.64,0.0,156.0,0.0,"Game meat, elk, round, separable lean only, cooked, broiled",33.58,4.511278195488722,0.8947368421052633,0.0763447079236553,0.0,High Protein
174429,30.76,3.41,0.0,162.0,0.0,"Game meat, elk, tenderloin, separable lean only, cooked, broiled",34.17,4.606198464600512,0.8746090417969861,0.09695763434745522,0.0,High Protein
174430,29.9,2.35,0.0,149.0,0.0,"Game meat, deer, tenderloin, separable lean only, cooked, broiled",32.25,4.481203007518797,0.8992481203007519,0.07067669172932331,0.0,High Protein
174431,31.47,1.92,0.0,152.0,0.0,"Game meat, deer, top round, separable lean only, 1"" steak, cooked, broiled",33.39,4.419889502762431,0.9150915963943006,0.055830183192788596,0.0,High Protein
174432,20.18,4.65,0.0,123.0,0.0,"Veal, Australian, shank, fore, bone-in, separable lean only, raw",24.83,4.761904761904762,0.7812620983352692,0.18002322880371663,0.0,High Protein
174433,19.58,7.42,0.0,145.0,0.0,"Veal, Australian, shank, fore, bone-in, separable lean and fat, raw",27.0,5.178571428571429,0.6992857142857142,0.265,0.0,High Protein
174434,4.63,68.53,1.26,640.0,0.0,"Lamb, New Zealand, imported, Intermuscular fat, raw",74.42,8.485812781755502,0.06138955184301246,0.9086449217714134,0.016706443914081145,Low Protein
174435,3.87,76.16,0.55,703.0,0.0,"Lamb, New Zealand, imported, subcutaneous fat, raw",80.58,8.617308163765628,0.047438097572934546,0.9335621475851924,0.00674184849227752,Low Protein
174436,14.03,10.92,0.0,154.0,0.0,"Lamb, New Zealand, imported, brains, cooked, soaked and fried",24.95,5.934489402697495,0.540655105973025,0.4208092485549133,0.0,High Protein
174437,11.33,8.03,0.0,118.0,0.0,"Lamb, New Zealand, imported, brains, raw",19.36,5.7956777996070725,0.556483300589391,0.39440078585461685,0.0,High Protein
174438,21.68,3.83,0.0,121.0,0.0,"Lamb, New Zealand, imported, chump, boneless, separable lean only, raw",25.509999999999998,4.564315352697096,0.8178046020369673,0.14447378347793288,0.0,High Protein
174439,19.78,3.56,0.18,112.0,0.0,"Lamb, New Zealand, imported, kidney, cooked, soaked and fried",23.52,4.567699836867863,0.8066884176182708,0.14518760195758565,0.00734094616639478,High Protein
174440,27.88,13.6,0.0,234.0,0.0,"Lamb, New Zealand, imported, flap, boneless, separable lean only, cooked, braised",41.48,5.508474576271187,0.6563088512241055,0.32015065913371,0.0,High Protein
174441,21.72,10.31,0.0,180.0,0.0,"Lamb, New Zealand, imported, flap, boneless, separable lean only, raw",32.03,5.449591280653951,0.6575840145322434,0.3121404783530124,0.0,High Protein
174442,15.21,2.54,0.03,84.0,0.0,"Lamb, New Zealand, imported, kidney, raw",17.78,4.472843450479233,0.8099041533546326,0.13525026624068157,0.001597444089456869,High Protein
174443,26.26,6.21,0.0,161.0,0.0,"Lamb, New Zealand, imported, heart, cooked, soaked and simmered",32.47,4.81027786077084,0.7845832088437408,0.1855392889154467,0.0,High Protein
174444,18.09,3.68,0.0,105.0,0.0,"Lamb, New Zealand, imported, heart, raw",21.77,4.61133069828722,0.7944664031620553,0.16161616161616163,0.0,High Protein
174445,21.13,6.61,0.0,144.0,0.0,"Lamb, New Zealand, imported, sweetbread, cooked, soaked and simmered",27.74,5.010438413361169,0.7352122477383438,0.22999304105775925,0.0,High Protein
174446,11.0,3.16,0.0,72.0,0.0,"Lamb, New Zealand, imported, sweetbread, raw",14.16,4.74934036939314,0.7255936675461742,0.20844327176781002,0.0,High Protein
174447,25.29,6.44,0.0,159.0,0.0,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, cooked, slow roasted",31.73,4.857928505957836,0.7726856095325388,0.1967613809960281,0.0,High Protein
